2021-06-09 06:28:31.763072,2021-06-09 06:28:31.763072,6808278607601508354,7244490-1,7244490,1623220095,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":45582},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":207023}]",NULL,5GZMtB4NDGbyGXx65V7dWGa4AcV9ooHajkrwK9FH1cYoNNQH,NULL,0xde1ef020bbe1fc0b44de6c0eeb32054a574f397ab4f9323bd8b6fa4c79aae13cb823e369b3d5002f3fc856625fe6f6014f5461e4dffc298badab8b644c2ff286,1,5604,0x76ebc2484639e19ef3f022554c8f833dbf6df1ceba38638453308ce4d34e9651,1,0,11887,1,NULL
2021-06-09 13:07:52.694359,2021-06-09 13:07:52.694359,6808379107038633986,7249248-1,7249248,1623244055,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":2},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":100000000},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":35990934}]",NULL,5FxnzrocywKuypWxEUAj6woRw7TpBTYub4CToqXUzmRu9NGz,NULL,0x10dde63540c1ccc215aada8d27a0656ecb3ac56aed234d80cc28d69cbefc050c8869068a02e8064b77eebd6881fab9ba686d6559533c6213382f98845f851d8a,21,8605,0xca8837752bf0104da45c4ecbf94f9d5361f3a5360a0fd33ec2f5885d2aad3fb5,1,0,11987,1,NULL
2021-06-09 15:39:37.333419,2021-06-09 15:39:37.333419,6808417294662410242,7251057-1,7251057,1623253160,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":2712192},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":10000000}]",NULL,5HCG88Qo2WkCxxn1KDRBKyMsFi3VZ2wvwNQPXhLa9jYQYxep,NULL,0x8458e1bdf3a3f37d6c1bc8a7e2ec830614426e2507abdba028d6e5447f5bca02278845adc51454cb505365ee62fa42a5a7d655bdf2ba0706de5e2ed6c456d181,15,8606,0xa5c3771a871cbd6deaa42d0a4e06d0fa244e0fa20c50e5463146a706792aac71,1,0,11887,1,NULL
2021-06-10 07:07:50.725570,2021-06-10 07:07:50.725570,6808650889662472194,7262127-1,7262127,1623308855,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":107243},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":420000}]",NULL,5EUzL5Ncx1V9XuZJmZxviTswbgXeiJHdzjTwUndXCHpeN2aG,NULL,0x5e57f359ba9bb3abceecfdc5ba61c12f815a3c67a5c803e825c370e059872b73987feee07f8ce307a2fe47ae01eacb058062f05e5fefb8b79d09e867cb09e780,6,1602,0xa5ccb1f29967bcc4c88ffd79ce293d4be007f9b5c938b62b2d5f15027277ce3f,1,0,11887,1,NULL
2021-06-10 10:37:22.898555,2021-06-10 10:37:22.898555,6808703621190557698,7264623-1,7264623,1623321425,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":1918586449},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":3477458570}]",NULL,5HYq44vnf67tJHgWqQSQiL67T1Hgvw5tbRL9LFQakc3ApXjJ,NULL,0x9686e1de3fd4a181455ceb514e9325b0dac42377b40ebe80ab2783da47ac5752caeec6606e3c645858625e985ec19abaac6533ee2dcab0435d000b4a9c8c3085,16,A606,0xfe93dd9f403823d0aac7836fe05b399b143da5c0d0432730f1ba0e6567ec54c9,1,0,12087,1,NULL
2021-06-10 10:38:20.203137,2021-06-10 10:38:20.203137,6808703861553537026,7264635-1,7264635,1623321485,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":1918586449},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":3477458570}]",NULL,5HYq44vnf67tJHgWqQSQiL67T1Hgvw5tbRL9LFQakc3ApXjJ,NULL,0xca88f230c2a095ff335bb3c7ce9a5c42c66c7684be34ee5a824f449441f09c241f863c42def1581d24eb151fc032db2a91f465b408ecb808bb1446501229e483,17,5607,0x3a073f45daa02bb3ff2cf3c634ad8e75f327217231c382699424d8d8c3650440,1,0,12087,1,NULL
2021-06-10 10:39:27.026153,2021-06-10 10:39:27.026153,6808704141821124610,7264648-1,7264648,1623321550,NULL,4,"21,2",cennzx,addLiquidity,"[{""name"":""asset_id"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""min_liquidity"",""type"":""Compact<BalanceOf>"",""value"":0},{""name"":""max_asset_amount"",""type"":""Compact<BalanceOf>"",""value"":1869867340},{""name"":""core_amount"",""type"":""Compact<BalanceOf>"",""value"":3384214418}]",NULL,5HYq44vnf67tJHgWqQSQiL67T1Hgvw5tbRL9LFQakc3ApXjJ,NULL,0xd025faee383dcd2e68e526110272e6bcc2553437bc68a264b320d67513cd043079d2282460727156a0a646c655d86033ce0d114491433da14c70d19aa6a04a8c,18,3600,0x637a784fbbfd1b217a6c4d532b5a29a075fb803595924f3d9677c555c0443760,1,0,12087,1,NULL
2021-06-10 11:21:55.380805,2021-06-10 11:21:55.380805,6808714830400888834,7265156-1,7265156,1623324100,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":2},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":276222783},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":153786508}]",NULL,5DV1gb5RrcwobAXyo2ukig2SQSNtYoU8ix2ZL1qUGjM7sLC6,NULL,0x6a4b2169432cddb90e3e5c88108395c094b4e8ca05600bb7f39fd93ace8bd05f82211ea31840699e6b00a70c3ee2a6fbef4c6e05ccb00b951f6f7f429b27468a,24,7607,0x7422d84e2e0302a974afc9b89ed79b06fd14e4ac6ec01660918439077b9a0984,1,0,11987,1,NULL
2021-06-10 11:23:58.261180,2021-06-10 11:23:58.261180,6808715345792770050,7265180-1,7265180,1623324220,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":2},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":276210796},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":153779283}]",NULL,5DV1gb5RrcwobAXyo2ukig2SQSNtYoU8ix2ZL1qUGjM7sLC6,NULL,0xcc62c452846ddb7fcdd36d2d5933a6ec765091a8482727d8d8fd222938f32e1ed6b2610c2dc5fed3f79111cf0303d354481a7bd8373fc85fa89bcb68fa0df282,25,6601,0xbe2542cba6fde509143944b0a0fd02bfe5d342a5666754f66be46504eaaf97bb,1,0,11987,1,NULL
2021-06-10 11:26:16.656016,2021-06-10 11:26:16.656016,6808715926263472130,7265208-1,7265208,1623324360,NULL,4,"21,0",cennzx,buyAsset,"[{""name"":""recipient"",""type"":""Option<AccountId>"",""value"":null},{""name"":""asset_to_sell"",""type"":""Compact<AssetId>"",""value"":1},{""name"":""asset_to_buy"",""type"":""Compact<AssetId>"",""value"":2},{""name"":""buy_amount"",""type"":""Compact<BalanceOf>"",""value"":276000000},{""name"":""maximum_sell"",""type"":""Compact<BalanceOf>"",""value"":153652236}]",NULL,5DV1gb5RrcwobAXyo2ukig2SQSNtYoU8ix2ZL1qUGjM7sLC6,NULL,0xe017b234552e34bea4b05639a4cf765b58c66d6aa32e9c420c72732eb9a72207ab3eb931233649406af6b12df2af36318149bc3198afd72203d6b816054bf081,26,E602,0xc84f341d89968d9025bbeb968dfa4264c17434e7ab70713f9ec32fda63b493a0,1,0,11987,1,NULL
